State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Madhya Pradesh,Rajgarh,04-08-2023,2023,8,33.2072898,NRSC VIC MODEL
Madhya Pradesh,Rajgarh,05-08-2023,2023,8,35.38110352,NRSC VIC MODEL
Madhya Pradesh,Ratlam,01-08-2023,2023,8,30.976762,NRSC VIC MODEL
Madhya Pradesh,Ratlam,02-08-2023,2023,8,30.87934673,NRSC VIC MODEL
Madhya Pradesh,Ratlam,03-08-2023,2023,8,30.79824416,NRSC VIC MODEL
Madhya Pradesh,Ratlam,04-08-2023,2023,8,31.35729041,NRSC VIC MODEL
Madhya Pradesh,Ratlam,05-08-2023,2023,8,31.27257257,NRSC VIC MODEL
Madhya Pradesh,Rewa,01-08-2023,2023,8,27.3054144,NRSC VIC MODEL
Madhya Pradesh,Rewa,02-08-2023,2023,8,31.55658631,NRSC VIC MODEL
Madhya Pradesh,Rewa,03-08-2023,2023,8,33.81683124,NRSC VIC MODEL
Madhya Pradesh,Rewa,04-08-2023,2023,8,33.21249081,NRSC VIC MODEL
Madhya Pradesh,Rewa,05-08-2023,2023,8,33.59463341,NRSC VIC MODEL
Madhya Pradesh,Sagar,01-08-2023,2023,8,31.04989591,NRSC VIC MODEL
Madhya Pradesh,Sagar,02-08-2023,2023,8,31.98604938,NRSC VIC MODEL
Madhya Pradesh,Sagar,03-08-2023,2023,8,35.53942429,NRSC VIC MODEL
Madhya Pradesh,Sagar,04-08-2023,2023,8,36.11913913,NRSC VIC MODEL
Madhya Pradesh,Sagar,05-08-2023,2023,8,35.87820277,NRSC VIC MODEL
Madhya Pradesh,Satna,01-08-2023,2023,8,25.18657074,NRSC VIC MODEL
Madhya Pradesh,Satna,02-08-2023,2023,8,29.07216676,NRSC VIC MODEL
Madhya Pradesh,Satna,03-08-2023,2023,8,31.6671418,NRSC VIC MODEL
Madhya Pradesh,Satna,04-08-2023,2023,8,30.74984547,NRSC VIC MODEL
Madhya Pradesh,Satna,05-08-2023,2023,8,30.7606961,NRSC VIC MODEL
Madhya Pradesh,Sehore,01-08-2023,2023,8,29.0901751,NRSC VIC MODEL
Madhya Pradesh,Sehore,02-08-2023,2023,8,28.37699909,NRSC VIC MODEL
Madhya Pradesh,Sehore,03-08-2023,2023,8,30.91869245,NRSC VIC MODEL
Madhya Pradesh,Sehore,04-08-2023,2023,8,33.1452831,NRSC VIC MODEL
Madhya Pradesh,Sehore,05-08-2023,2023,8,33.09433565,NRSC VIC MODEL
Madhya Pradesh,Seoni,01-08-2023,2023,8,27.92162582,NRSC VIC MODEL
Madhya Pradesh,Seoni,02-08-2023,2023,8,30.73121312,NRSC VIC MODEL
Madhya Pradesh,Seoni,03-08-2023,2023,8,33.80244831,NRSC VIC MODEL
Madhya Pradesh,Seoni,04-08-2023,2023,8,36.33028391,NRSC VIC MODEL
Madhya Pradesh,Seoni,05-08-2023,2023,8,35.65056119,NRSC VIC MODEL
Madhya Pradesh,Shahdol,01-08-2023,2023,8,24.35006072,NRSC VIC MODEL
Madhya Pradesh,Shahdol,02-08-2023,2023,8,30.5062607,NRSC VIC MODEL
Madhya Pradesh,Shahdol,03-08-2023,2023,8,31.22568161,NRSC VIC MODEL
Madhya Pradesh,Shahdol,04-08-2023,2023,8,30.69765312,NRSC VIC MODEL
Madhya Pradesh,Shahdol,05-08-2023,2023,8,30.4396838,NRSC VIC MODEL
Madhya Pradesh,Shajapur,01-08-2023,2023,8,30.35340677,NRSC VIC MODEL
Madhya Pradesh,Shajapur,02-08-2023,2023,8,29.80064225,NRSC VIC MODEL
Madhya Pradesh,Shajapur,03-08-2023,2023,8,29.92132647,NRSC VIC MODEL
Madhya Pradesh,Shajapur,04-08-2023,2023,8,31.76840344,NRSC VIC MODEL
Madhya Pradesh,Shajapur,05-08-2023,2023,8,32.39980423,NRSC VIC MODEL
Madhya Pradesh,Sheopur,01-08-2023,2023,8,29.31781865,NRSC VIC MODEL
Madhya Pradesh,Sheopur,02-08-2023,2023,8,28.16432349,NRSC VIC MODEL
Madhya Pradesh,Sheopur,03-08-2023,2023,8,28.03347145,NRSC VIC MODEL
Madhya Pradesh,Sheopur,04-08-2023,2023,8,32.32368635,NRSC VIC MODEL
Madhya Pradesh,Sheopur,05-08-2023,2023,8,32.90475895,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,01-08-2023,2023,8,29.37310762,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,02-08-2023,2023,8,28.38788213,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,03-08-2023,2023,8,31.33401428,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,04-08-2023,2023,8,35.68025961,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,05-08-2023,2023,8,35.60452666,NRSC VIC MODEL
Madhya Pradesh,Sidhi,01-08-2023,2023,8,23.14078209,NRSC VIC MODEL
Madhya Pradesh,Sidhi,02-08-2023,2023,8,29.72854159,NRSC VIC MODEL
Madhya Pradesh,Sidhi,03-08-2023,2023,8,30.6847817,NRSC VIC MODEL
Madhya Pradesh,Sidhi,04-08-2023,2023,8,28.20144505,NRSC VIC MODEL
Madhya Pradesh,Sidhi,05-08-2023,2023,8,29.5462946,NRSC VIC MODEL
Madhya Pradesh,Singrauli,01-08-2023,2023,8,27.45115566,NRSC VIC MODEL
Madhya Pradesh,Singrauli,02-08-2023,2023,8,32.70595628,NRSC VIC MODEL
Madhya Pradesh,Singrauli,03-08-2023,2023,8,33.23834221,NRSC VIC MODEL
Madhya Pradesh,Singrauli,04-08-2023,2023,8,30.91692576,NRSC VIC MODEL
Madhya Pradesh,Singrauli,05-08-2023,2023,8,31.93274404,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,01-08-2023,2023,8,23.95508033,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,02-08-2023,2023,8,23.77212456,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,03-08-2023,2023,8,29.67807249,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,04-08-2023,2023,8,32.94846772,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,05-08-2023,2023,8,33.01246391,NRSC VIC MODEL
Madhya Pradesh,Ujjain,01-08-2023,2023,8,32.46450436,NRSC VIC MODEL
Madhya Pradesh,Ujjain,02-08-2023,2023,8,32.14729188,NRSC VIC MODEL
Madhya Pradesh,Ujjain,03-08-2023,2023,8,32.20847447,NRSC VIC MODEL
Madhya Pradesh,Ujjain,04-08-2023,2023,8,33.14368554,NRSC VIC MODEL
Madhya Pradesh,Ujjain,05-08-2023,2023,8,33.23753361,NRSC VIC MODEL
Madhya Pradesh,Umaria,01-08-2023,2023,8,25.0003805,NRSC VIC MODEL
Madhya Pradesh,Umaria,02-08-2023,2023,8,31.7928326,NRSC VIC MODEL
Madhya Pradesh,Umaria,03-08-2023,2023,8,32.6063965,NRSC VIC MODEL
Madhya Pradesh,Umaria,04-08-2023,2023,8,32.70008562,NRSC VIC MODEL
Madhya Pradesh,Umaria,05-08-2023,2023,8,32.5942524,NRSC VIC MODEL
Madhya Pradesh,Vidisha,01-08-2023,2023,8,33.15958859,NRSC VIC MODEL
Madhya Pradesh,Vidisha,02-08-2023,2023,8,32.42361659,NRSC VIC MODEL
Madhya Pradesh,Vidisha,03-08-2023,2023,8,34.70665845,NRSC VIC MODEL
Madhya Pradesh,Vidisha,04-08-2023,2023,8,37.58441311,NRSC VIC MODEL
Madhya Pradesh,Vidisha,05-08-2023,2023,8,37.44762772,NRSC VIC MODEL
Maharashtra,Ahmednagar,01-08-2023,2023,8,27.37664889,NRSC VIC MODEL
Maharashtra,Ahmednagar,02-08-2023,2023,8,26.50841237,NRSC VIC MODEL
Maharashtra,Ahmednagar,03-08-2023,2023,8,25.60973405,NRSC VIC MODEL
Maharashtra,Ahmednagar,04-08-2023,2023,8,24.86516676,NRSC VIC MODEL
Maharashtra,Ahmednagar,05-08-2023,2023,8,24.17418507,NRSC VIC MODEL
Maharashtra,Akola,01-08-2023,2023,8,27.90798872,NRSC VIC MODEL
Maharashtra,Akola,02-08-2023,2023,8,27.43007289,NRSC VIC MODEL
Maharashtra,Akola,03-08-2023,2023,8,28.17749485,NRSC VIC MODEL
Maharashtra,Akola,04-08-2023,2023,8,29.23994184,NRSC VIC MODEL
Maharashtra,Akola,05-08-2023,2023,8,29.05172728,NRSC VIC MODEL
Maharashtra,Amravati,01-08-2023,2023,8,30.69016367,NRSC VIC MODEL
Maharashtra,Amravati,02-08-2023,2023,8,30.552552,NRSC VIC MODEL
Maharashtra,Amravati,03-08-2023,2023,8,32.5312141,NRSC VIC MODEL
Maharashtra,Amravati,04-08-2023,2023,8,33.27506594,NRSC VIC MODEL
Maharashtra,Amravati,05-08-2023,2023,8,32.12033838,NRSC VIC MODEL
Maharashtra,Aurangabad,01-08-2023,2023,8,28.16659956,NRSC VIC MODEL
Maharashtra,Aurangabad,02-08-2023,2023,8,27.49315381,NRSC VIC MODEL
Maharashtra,Aurangabad,03-08-2023,2023,8,26.76550541,NRSC VIC MODEL
Maharashtra,Aurangabad,04-08-2023,2023,8,27.73340857,NRSC VIC MODEL
Maharashtra,Aurangabad,05-08-2023,2023,8,26.63123783,NRSC VIC MODEL
Maharashtra,Beed,01-08-2023,2023,8,28.30273029,NRSC VIC MODEL
Maharashtra,Beed,02-08-2023,2023,8,27.18546493,NRSC VIC MODEL
Maharashtra,Beed,03-08-2023,2023,8,26.23477785,NRSC VIC MODEL
Maharashtra,Beed,04-08-2023,2023,8,25.54468062,NRSC VIC MODEL
Maharashtra,Beed,05-08-2023,2023,8,24.72285991,NRSC VIC MODEL
Maharashtra,Bhandara,01-08-2023,2023,8,27.5334167,NRSC VIC MODEL
Maharashtra,Bhandara,02-08-2023,2023,8,27.70394517,NRSC VIC MODEL
Maharashtra,Bhandara,03-08-2023,2023,8,31.99877639,NRSC VIC MODEL
Maharashtra,Bhandara,04-08-2023,2023,8,32.17643677,NRSC VIC MODEL
Maharashtra,Bhandara,05-08-2023,2023,8,30.34816539,NRSC VIC MODEL
Maharashtra,Buldhana,01-08-2023,2023,8,29.16526097,NRSC VIC MODEL
Maharashtra,Buldhana,02-08-2023,2023,8,29.05979459,NRSC VIC MODEL
Maharashtra,Buldhana,03-08-2023,2023,8,28.92977581,NRSC VIC MODEL
Maharashtra,Buldhana,04-08-2023,2023,8,30.03210625,NRSC VIC MODEL
Maharashtra,Buldhana,05-08-2023,2023,8,29.11821494,NRSC VIC MODEL
Maharashtra,Chandrapur,01-08-2023,2023,8,31.89633359,NRSC VIC MODEL
Maharashtra,Chandrapur,02-08-2023,2023,8,33.73673906,NRSC VIC MODEL
Maharashtra,Chandrapur,03-08-2023,2023,8,35.66933959,NRSC VIC MODEL
Maharashtra,Chandrapur,04-08-2023,2023,8,36.13972046,NRSC VIC MODEL
Maharashtra,Chandrapur,05-08-2023,2023,8,34.71214336,NRSC VIC MODEL
Maharashtra,Dhule,01-08-2023,2023,8,27.28963135,NRSC VIC MODEL
Maharashtra,Dhule,02-08-2023,2023,8,26.68978813,NRSC VIC MODEL
Maharashtra,Dhule,03-08-2023,2023,8,25.99058892,NRSC VIC MODEL
Maharashtra,Dhule,04-08-2023,2023,8,28.44495801,NRSC VIC MODEL
Maharashtra,Dhule,05-08-2023,2023,8,27.60959822,NRSC VIC MODEL
Maharashtra,Gadchiroli,01-08-2023,2023,8,27.8378306,NRSC VIC MODEL
Maharashtra,Gadchiroli,02-08-2023,2023,8,31.5971396,NRSC VIC MODEL
Maharashtra,Gadchiroli,03-08-2023,2023,8,33.74226644,NRSC VIC MODEL
Maharashtra,Gadchiroli,04-08-2023,2023,8,33.36228281,NRSC VIC MODEL
Maharashtra,Gadchiroli,05-08-2023,2023,8,31.73240143,NRSC VIC MODEL
Maharashtra,Gondia,01-08-2023,2023,8,28.79162559,NRSC VIC MODEL
Maharashtra,Gondia,02-08-2023,2023,8,29.33892573,NRSC VIC MODEL
Maharashtra,Gondia,03-08-2023,2023,8,33.48595606,NRSC VIC MODEL
Maharashtra,Gondia,04-08-2023,2023,8,33.73449803,NRSC VIC MODEL
Maharashtra,Gondia,05-08-2023,2023,8,32.54097689,NRSC VIC MODEL
Maharashtra,Hingoli,01-08-2023,2023,8,30.73750851,NRSC VIC MODEL
Maharashtra,Hingoli,02-08-2023,2023,8,29.49281651,NRSC VIC MODEL
Maharashtra,Hingoli,03-08-2023,2023,8,28.76934821,NRSC VIC MODEL
Maharashtra,Hingoli,04-08-2023,2023,8,29.16243744,NRSC VIC MODEL
Maharashtra,Hingoli,05-08-2023,2023,8,28.13221848,NRSC VIC MODEL
Maharashtra,Jalgaon,01-08-2023,2023,8,30.63004448,NRSC VIC MODEL
Maharashtra,Jalgaon,02-08-2023,2023,8,29.76142419,NRSC VIC MODEL
Maharashtra,Jalgaon,03-08-2023,2023,8,29.39160093,NRSC VIC MODEL
Maharashtra,Jalgaon,04-08-2023,2023,8,31.42383075,NRSC VIC MODEL
Maharashtra,Jalgaon,05-08-2023,2023,8,29.96959739,NRSC VIC MODEL
Maharashtra,Jalna,01-08-2023,2023,8,27.18141763,NRSC VIC MODEL
Maharashtra,Jalna,02-08-2023,2023,8,26.97095125,NRSC VIC MODEL
Maharashtra,Jalna,03-08-2023,2023,8,26.07608073,NRSC VIC MODEL
Maharashtra,Jalna,04-08-2023,2023,8,26.85643768,NRSC VIC MODEL
Maharashtra,Jalna,05-08-2023,2023,8,25.68297017,NRSC VIC MODEL
Maharashtra,Kolhapur,01-08-2023,2023,8,29.58952453,NRSC VIC MODEL
Maharashtra,Kolhapur,02-08-2023,2023,8,29.01086507,NRSC VIC MODEL
Maharashtra,Kolhapur,03-08-2023,2023,8,28.25257165,NRSC VIC MODEL
Maharashtra,Kolhapur,04-08-2023,2023,8,27.81442191,NRSC VIC MODEL
Maharashtra,Kolhapur,05-08-2023,2023,8,27.28489947,NRSC VIC MODEL
Maharashtra,Latur,01-08-2023,2023,8,29.4106878,NRSC VIC MODEL
Maharashtra,Latur,02-08-2023,2023,8,28.43881983,NRSC VIC MODEL
Maharashtra,Latur,03-08-2023,2023,8,26.99273566,NRSC VIC MODEL
Maharashtra,Latur,04-08-2023,2023,8,25.77430065,NRSC VIC MODEL
Maharashtra,Latur,05-08-2023,2023,8,24.74868994,NRSC VIC MODEL
Maharashtra,Mumbai City,01-08-2023,2023,8,9.851271296,NRSC VIC MODEL
Maharashtra,Mumbai City,02-08-2023,2023,8,10.25129183,NRSC VIC MODEL
Maharashtra,Mumbai City,03-08-2023,2023,8,9.686873563,NRSC VIC MODEL
Maharashtra,Mumbai City,04-08-2023,2023,8,9.210097288,NRSC VIC MODEL
Maharashtra,Mumbai City,05-08-2023,2023,8,8.980449168,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,01-08-2023,2023,8,21.89388451,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,02-08-2023,2023,8,21.51901496,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,03-08-2023,2023,8,20.67395306,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,04-08-2023,2023,8,20.15292164,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,05-08-2023,2023,8,19.5540435,NRSC VIC MODEL
Maharashtra,Nagpur,01-08-2023,2023,8,31.2417201,NRSC VIC MODEL
Maharashtra,Nagpur,02-08-2023,2023,8,31.47436722,NRSC VIC MODEL
Maharashtra,Nagpur,03-08-2023,2023,8,36.12687547,NRSC VIC MODEL
Maharashtra,Nagpur,04-08-2023,2023,8,36.95110368,NRSC VIC MODEL
Maharashtra,Nagpur,05-08-2023,2023,8,34.72873148,NRSC VIC MODEL
Maharashtra,Nanded,01-08-2023,2023,8,31.7609066,NRSC VIC MODEL
Maharashtra,Nanded,02-08-2023,2023,8,30.56109718,NRSC VIC MODEL
Maharashtra,Nanded,03-08-2023,2023,8,30.05407515,NRSC VIC MODEL
Maharashtra,Nanded,04-08-2023,2023,8,30.28512968,NRSC VIC MODEL
Maharashtra,Nanded,05-08-2023,2023,8,29.07282258,NRSC VIC MODEL
Maharashtra,Nandurbar,01-08-2023,2023,8,24.41169391,NRSC VIC MODEL
Maharashtra,Nandurbar,02-08-2023,2023,8,24.6194584,NRSC VIC MODEL
Maharashtra,Nandurbar,03-08-2023,2023,8,24.42400803,NRSC VIC MODEL
Maharashtra,Nandurbar,04-08-2023,2023,8,25.29028103,NRSC VIC MODEL
Maharashtra,Nandurbar,05-08-2023,2023,8,25.83938331,NRSC VIC MODEL
Maharashtra,Nashik,01-08-2023,2023,8,27.98048152,NRSC VIC MODEL
Maharashtra,Nashik,02-08-2023,2023,8,27.65720676,NRSC VIC MODEL
Maharashtra,Nashik,03-08-2023,2023,8,27.05617929,NRSC VIC MODEL
Maharashtra,Nashik,04-08-2023,2023,8,27.24255986,NRSC VIC MODEL
Maharashtra,Nashik,05-08-2023,2023,8,26.99944946,NRSC VIC MODEL
Maharashtra,Osmanabad,01-08-2023,2023,8,28.16998885,NRSC VIC MODEL
Maharashtra,Osmanabad,02-08-2023,2023,8,27.25989319,NRSC VIC MODEL
Maharashtra,Osmanabad,03-08-2023,2023,8,26.12119623,NRSC VIC MODEL
Maharashtra,Osmanabad,04-08-2023,2023,8,25.01166083,NRSC VIC MODEL
Maharashtra,Osmanabad,05-08-2023,2023,8,24.00233319,NRSC VIC MODEL
Maharashtra,Palghar,01-08-2023,2023,8,32.77801488,NRSC VIC MODEL
Maharashtra,Palghar,02-08-2023,2023,8,32.65825813,NRSC VIC MODEL
Maharashtra,Palghar,03-08-2023,2023,8,32.30892196,NRSC VIC MODEL
Maharashtra,Palghar,04-08-2023,2023,8,31.89412449,NRSC VIC MODEL
Maharashtra,Palghar,05-08-2023,2023,8,31.47290248,NRSC VIC MODEL
Maharashtra,Parbhani,01-08-2023,2023,8,30.30768379,NRSC VIC MODEL
Maharashtra,Parbhani,02-08-2023,2023,8,29.30474621,NRSC VIC MODEL
Maharashtra,Parbhani,03-08-2023,2023,8,28.54275128,NRSC VIC MODEL
Maharashtra,Parbhani,04-08-2023,2023,8,28.13861007,NRSC VIC MODEL
Maharashtra,Parbhani,05-08-2023,2023,8,27.29784572,NRSC VIC MODEL
Maharashtra,Pune,01-08-2023,2023,8,29.89872079,NRSC VIC MODEL
Maharashtra,Pune,02-08-2023,2023,8,29.26242866,NRSC VIC MODEL
Maharashtra,Pune,03-08-2023,2023,8,28.66054699,NRSC VIC MODEL
Maharashtra,Pune,04-08-2023,2023,8,28.18414131,NRSC VIC MODEL
Maharashtra,Pune,05-08-2023,2023,8,27.76583421,NRSC VIC MODEL
Maharashtra,Raigad,01-08-2023,2023,8,34.02340338,NRSC VIC MODEL
Maharashtra,Raigad,02-08-2023,2023,8,34.18099532,NRSC VIC MODEL
Maharashtra,Raigad,03-08-2023,2023,8,34.02269965,NRSC VIC MODEL
Maharashtra,Raigad,04-08-2023,2023,8,33.9769747,NRSC VIC MODEL
Maharashtra,Raigad,05-08-2023,2023,8,33.86035122,NRSC VIC MODEL
Maharashtra,Ratnagiri,01-08-2023,2023,8,31.61060566,NRSC VIC MODEL
Maharashtra,Ratnagiri,02-08-2023,2023,8,31.42415437,NRSC VIC MODEL
Maharashtra,Ratnagiri,03-08-2023,2023,8,30.97099354,NRSC VIC MODEL
Maharashtra,Ratnagiri,04-08-2023,2023,8,30.71602682,NRSC VIC MODEL
Maharashtra,Ratnagiri,05-08-2023,2023,8,30.46351023,NRSC VIC MODEL
Maharashtra,Sangli,01-08-2023,2023,8,25.53298989,NRSC VIC MODEL
Maharashtra,Sangli,02-08-2023,2023,8,24.79660283,NRSC VIC MODEL
Maharashtra,Sangli,03-08-2023,2023,8,23.8323525,NRSC VIC MODEL
Maharashtra,Sangli,04-08-2023,2023,8,23.16247995,NRSC VIC MODEL
Maharashtra,Sangli,05-08-2023,2023,8,22.57308669,NRSC VIC MODEL
Maharashtra,Satara,01-08-2023,2023,8,26.32513841,NRSC VIC MODEL
Maharashtra,Satara,02-08-2023,2023,8,25.57284406,NRSC VIC MODEL
Maharashtra,Satara,03-08-2023,2023,8,24.70682224,NRSC VIC MODEL
Maharashtra,Satara,04-08-2023,2023,8,24.13247682,NRSC VIC MODEL
Maharashtra,Satara,05-08-2023,2023,8,23.58739514,NRSC VIC MODEL
Maharashtra,Sindhudurg,01-08-2023,2023,8,30.32023306,NRSC VIC MODEL
Maharashtra,Sindhudurg,02-08-2023,2023,8,30.27151835,NRSC VIC MODEL
Maharashtra,Sindhudurg,03-08-2023,2023,8,30.06876655,NRSC VIC MODEL
Maharashtra,Sindhudurg,04-08-2023,2023,8,29.84680487,NRSC VIC MODEL
Maharashtra,Sindhudurg,05-08-2023,2023,8,29.57174934,NRSC VIC MODEL
Maharashtra,Solapur,01-08-2023,2023,8,28.82153904,NRSC VIC MODEL
Maharashtra,Solapur,02-08-2023,2023,8,27.86102431,NRSC VIC MODEL
Maharashtra,Solapur,03-08-2023,2023,8,26.85438626,NRSC VIC MODEL
Maharashtra,Solapur,04-08-2023,2023,8,26.04193633,NRSC VIC MODEL
Maharashtra,Solapur,05-08-2023,2023,8,25.12321032,NRSC VIC MODEL
Maharashtra,Thane,01-08-2023,2023,8,30.62130287,NRSC VIC MODEL
Maharashtra,Thane,02-08-2023,2023,8,30.58591075,NRSC VIC MODEL
Maharashtra,Thane,03-08-2023,2023,8,30.40492132,NRSC VIC MODEL
Maharashtra,Thane,04-08-2023,2023,8,30.25436802,NRSC VIC MODEL
Maharashtra,Thane,05-08-2023,2023,8,30.03271513,NRSC VIC MODEL
Maharashtra,Wardha,01-08-2023,2023,8,30.49322537,NRSC VIC MODEL
Maharashtra,Wardha,02-08-2023,2023,8,30.79466454,NRSC VIC MODEL
Maharashtra,Wardha,03-08-2023,2023,8,32.56974206,NRSC VIC MODEL
Maharashtra,Wardha,04-08-2023,2023,8,33.09345071,NRSC VIC MODEL
Maharashtra,Wardha,05-08-2023,2023,8,31.68122744,NRSC VIC MODEL
Maharashtra,Washim,01-08-2023,2023,8,29.96044418,NRSC VIC MODEL
Maharashtra,Washim,02-08-2023,2023,8,29.55211668,NRSC VIC MODEL
Maharashtra,Washim,03-08-2023,2023,8,29.91788476,NRSC VIC MODEL
Maharashtra,Washim,04-08-2023,2023,8,30.69574236,NRSC VIC MODEL
Maharashtra,Washim,05-08-2023,2023,8,31.0099665,NRSC VIC MODEL
Maharashtra,Yavatmal,01-08-2023,2023,8,31.78381572,NRSC VIC MODEL
Maharashtra,Yavatmal,02-08-2023,2023,8,31.26303476,NRSC VIC MODEL
Maharashtra,Yavatmal,03-08-2023,2023,8,33.07807046,NRSC VIC MODEL
Maharashtra,Yavatmal,04-08-2023,2023,8,33.4140971,NRSC VIC MODEL
Maharashtra,Yavatmal,05-08-2023,2023,8,32.10223565,NRSC VIC MODEL
Manipur,Bishnupur,01-08-2023,2023,8,15.7528394,NRSC VIC MODEL
Manipur,Bishnupur,02-08-2023,2023,8,15.69716089,NRSC VIC MODEL
Manipur,Bishnupur,03-08-2023,2023,8,20.0667085,NRSC VIC MODEL
Manipur,Bishnupur,04-08-2023,2023,8,19.01589119,NRSC VIC MODEL
Manipur,Bishnupur,05-08-2023,2023,8,18.22974036,NRSC VIC MODEL
Manipur,Chandel,01-08-2023,2023,8,19.15384852,NRSC VIC MODEL
Manipur,Chandel,02-08-2023,2023,8,18.2820057,NRSC VIC MODEL
Manipur,Chandel,03-08-2023,2023,8,18.57044133,NRSC VIC MODEL
Manipur,Chandel,04-08-2023,2023,8,18.39227459,NRSC VIC MODEL
Manipur,Chandel,05-08-2023,2023,8,18.258665,NRSC VIC MODEL
Manipur,Churachandpur,01-08-2023,2023,8,18.28844167,NRSC VIC MODEL
Manipur,Churachandpur,02-08-2023,2023,8,18.0646505,NRSC VIC MODEL
Manipur,Churachandpur,03-08-2023,2023,8,18.5077068,NRSC VIC MODEL
Manipur,Churachandpur,04-08-2023,2023,8,18.05222981,NRSC VIC MODEL
Manipur,Churachandpur,05-08-2023,2023,8,18.03107406,NRSC VIC MODEL
Manipur,Imphal East,01-08-2023,2023,8,16.74705389,NRSC VIC MODEL
Manipur,Imphal East,02-08-2023,2023,8,16.51851378,NRSC VIC MODEL
Manipur,Imphal East,03-08-2023,2023,8,17.01735517,NRSC VIC MODEL
Manipur,Imphal East,04-08-2023,2023,8,17.37729902,NRSC VIC MODEL
Manipur,Imphal East,05-08-2023,2023,8,19.97532589,NRSC VIC MODEL
Manipur,Imphal West,01-08-2023,2023,8,16.78524597,NRSC VIC MODEL
Manipur,Imphal West,02-08-2023,2023,8,16.58718363,NRSC VIC MODEL
Manipur,Imphal West,03-08-2023,2023,8,19.97734927,NRSC VIC MODEL
Manipur,Imphal West,04-08-2023,2023,8,19.03526619,NRSC VIC MODEL
Manipur,Imphal West,05-08-2023,2023,8,19.18935915,NRSC VIC MODEL
Manipur,Jiribam,01-08-2023,2023,8,11.78945368,NRSC VIC MODEL
Manipur,Jiribam,02-08-2023,2023,8,11.76628228,NRSC VIC MODEL
Manipur,Jiribam,03-08-2023,2023,8,13.17673699,NRSC VIC MODEL
Manipur,Jiribam,04-08-2023,2023,8,12.55623936,NRSC VIC MODEL
Manipur,Jiribam,05-08-2023,2023,8,12.2476478,NRSC VIC MODEL
Manipur,Kakching,01-08-2023,2023,8,15.77386189,NRSC VIC MODEL
Manipur,Kakching,02-08-2023,2023,8,15.7264009,NRSC VIC MODEL
Manipur,Kakching,03-08-2023,2023,8,16.71889388,NRSC VIC MODEL
Manipur,Kakching,04-08-2023,2023,8,16.37283778,NRSC VIC MODEL
Manipur,Kakching,05-08-2023,2023,8,17.98571077,NRSC VIC MODEL
Manipur,Kamjong,01-08-2023,2023,8,19.10349197,NRSC VIC MODEL
Manipur,Kamjong,02-08-2023,2023,8,17.88633227,NRSC VIC MODEL
Manipur,Kamjong,03-08-2023,2023,8,17.33935348,NRSC VIC MODEL
Manipur,Kamjong,04-08-2023,2023,8,18.34454162,NRSC VIC MODEL
Manipur,Kamjong,05-08-2023,2023,8,19.68581466,NRSC VIC MODEL
Manipur,Kangpokpi,01-08-2023,2023,8,18.46598399,NRSC VIC MODEL
Manipur,Kangpokpi,02-08-2023,2023,8,18.15393386,NRSC VIC MODEL
Manipur,Kangpokpi,03-08-2023,2023,8,21.63468102,NRSC VIC MODEL
Manipur,Kangpokpi,04-08-2023,2023,8,20.41669008,NRSC VIC MODEL
Manipur,Kangpokpi,05-08-2023,2023,8,20.27033948,NRSC VIC MODEL
Manipur,Noney,01-08-2023,2023,8,14.41246934,NRSC VIC MODEL
Manipur,Noney,02-08-2023,2023,8,14.36864286,NRSC VIC MODEL
Manipur,Noney,03-08-2023,2023,8,16.13507541,NRSC VIC MODEL
Manipur,Noney,04-08-2023,2023,8,15.2001139,NRSC VIC MODEL
Manipur,Noney,05-08-2023,2023,8,14.67116792,NRSC VIC MODEL
Manipur,Pherzawl,01-08-2023,2023,8,17.60594205,NRSC VIC MODEL
Manipur,Pherzawl,02-08-2023,2023,8,17.15894084,NRSC VIC MODEL
Manipur,Pherzawl,03-08-2023,2023,8,17.23086867,NRSC VIC MODEL
Manipur,Pherzawl,04-08-2023,2023,8,16.70492639,NRSC VIC MODEL
Manipur,Pherzawl,05-08-2023,2023,8,16.42001459,NRSC VIC MODEL
Manipur,Senapati,01-08-2023,2023,8,20.96207997,NRSC VIC MODEL
Manipur,Senapati,02-08-2023,2023,8,20.4780962,NRSC VIC MODEL
Manipur,Senapati,03-08-2023,2023,8,26.0953604,NRSC VIC MODEL
Manipur,Senapati,04-08-2023,2023,8,23.43661271,NRSC VIC MODEL
Manipur,Senapati,05-08-2023,2023,8,23.21039128,NRSC VIC MODEL
